NIK,Nama_Klien,Tgl_Daftar,No_Tlp_K,Email_K,Alamat_K,Gender_K,Tmpt_tgl_lhr_K,Tgl_lhr_K,Jenis_LH
10005304,Rudi Saefullah,2023-12-29,+62-95-009-4377,klien5304_city-show-certain@perum.int,"Jl. Rumah Sakit No. 5, Metro, MA 78807",Wanita,Kota Administrasi Jakarta Pusat,1964-05-19,7846
10005305,Darmana Handayani,2025-06-20,+62-0207-286-30,klien5305_town-reflect-skin@perum.go.id,"Jl. Joyoboyo No. 41, Batam, SN 92710",Wanita,Kota Administrasi Jakarta Selatan,1985-08-04,4851
10005306,"Tasnim Manullang, S.E.",2023-06-23,+62 (52) 410 45,klien5306_foreign-look-base@pd.my.id,"Jalan Rajiman No. 801, Tarakan, JB 36286",Wanita,Bima,1981-07-15,4606
10005307,Estiawan Puspasari,2025-04-17,+62 (107) 632 3,klien5307_religious-table@cv.go.id,"Jl. Rajawali Barat No. 3, Samarinda, NB 16906",Laki-Laki,Magelang,2003-06-01,6487
10005308,"Puti Gawati Waluyo, M.Farm",2024-03-09,+62-031-907-693,klien5308_whole-by-space-send@ud.net,"Jl. R.E Martadinata No. 50, Samarinda, SS 10957",Wanita,Semarang,2003-12-12,3114
10005309,Mahdi Saefullah,2023-09-26,+62 (0793) 700-,klien5309_agree-doctor-fear@cv.co.id,"Gg. Joyoboyo No. 20, Pagaralam, SU 82207",Laki-Laki,Prabumulih,1967-11-04,2063
10005310,"Sari Nababan, S.Psi",2026-03-03,(0070) 104-7054,klien5310_claim-red-senior@perum.co.id,"Jalan Surapati No. 30, Tangerang, MA 64059",Wanita,Palembang,1988-01-30,9767
10005311,"Ir. Galang Haryanti, S.Pd",2023-11-22,+62 (0567) 097-,klien5311_reality-knowledge@ud.com,"Gang Rajiman No. 3, Lubuklinggau, JK 98109",Laki-Laki,Tidore Kepulauan,1991-02-22,9442
10005312,"Ir. Caturangga Yulianti, M.TI.",2025-11-08,080 983 6713,klien5312_admit-economic-left@pt.co.id,"Jl. Kutisari Selatan No. 557, Purwokerto, YO 71641",Laki-Laki,Jayapura,2005-08-03,6302
10005313,Elisa Manullang,2026-03-15,+62 (976) 133 8,klien5313_bar-finally-simple@pd.int,"Gg. Moch. Toha No. 3, Binjai, Maluku Utara 33779",Laki-Laki,Palu,1994-12-20,4334
10005314,Balidin Kuswandari,2024-08-12,(009) 126 5895,klien5314_value-safe-method@pd.my.id,"Jalan Jend. Sudirman No. 53, Salatiga, KT 29795",Laki-Laki,Tegal,1960-08-19,4619
10005315,Banara Firmansyah,2024-10-01,+62 (34) 128-47,klien5315_thought-area-away@ud.sch.id,"Jalan H.J Maemunah No. 462, Sukabumi, JK 33712",Wanita,Padangpanjang,1965-07-22,755
10005316,"Tgk. Diana Nuraini, S.E.I",2024-03-29,+62 (34) 784-81,klien5316_up-appear-majority@pd.ponpes.id,"Gg. Asia Afrika No. 2, Pangkalpinang, Banten 80485",Laki-Laki,Kota Administrasi Jakarta Selatan,1980-10-27,5149
10005317,Rahayu Zulaika,2025-08-22,+62-18-332-7561,klien5317_face-and-behavior@pt.int,"Jalan Asia Afrika No. 700, Palu, SN 00407",Wanita,Mojokerto,1980-11-22,3546
10005318,Karsa Prayoga,2023-01-14,+62 (11) 943-86,klien5318_space-seek-health@cv.ac.id,"Gg. Sukajadi No. 1, Langsa, KB 81726",Wanita,Bau-Bau,1986-05-09,4142
10005319,Hendri Padmasari,2024-03-03,+62 (906) 685-3,klien5319_car-meeting-lay@cv.or.id,"Jl. M.T Haryono No. 18, Malang, Banten 77296",Laki-Laki,Blitar,1991-12-13,7717
10005320,Martana Marpaung,2026-12-01,+62 (058) 764 0,klien5320_college-because@ud.mil,"Gang Merdeka No. 2, Tanjungpinang, KU 15192",Laki-Laki,Banjar,1980-06-22,2102
10005321,Jarwi Kusumo,2023-04-29,+62-0799-130-18,klien5321_analysis-school@cv.or.id,"Gg. Rungkut Industri No. 481, Bima, SN 30314",Wanita,Palu,1978-09-12,7890
10005322,Puti Susanti,2024-03-24,+62 (515) 298-9,klien5322_over-whether-half@ud.gov,"Jalan Pacuan Kuda No. 304, Tegal, JT 62418",Laki-Laki,Tanjungpinang,1999-12-31,4197
10005323,Gangsar Oktaviani,2026-02-27,(0474) 241-2616,klien5323_significant-else@pd.ponpes.id,"Jl. Erlangga No. 53, Kendari, Maluku 29187",Laki-Laki,Bontang,1964-02-23,5795
10005324,Hasna Iswahyudi,2024-10-10,+62-0830-797-18,klien5324_end-more-score@cv.mil.id,"Gang Pasir Koja No. 544, Parepare, KT 84283",Wanita,Bau-Bau,1977-12-15,3949
10005325,Taufik Pertiwi,2025-02-21,(0619) 053 5066,klien5325_worker-than@perum.int,"Gg. Kapten Muslihat No. 659, Depok, Bali 71796",Wanita,Pariaman,2001-10-25,74
10005326,"Rahmi Hasanah, S.Farm",2024-02-01,0887805464,klien5326_eye-later-manage@pt.desa.id,"Gg. Jamika No. 433, Palembang, Sulawesi Selatan 63535",Laki-Laki,Banda Aceh,1997-12-25,5883
10005327,Clara Kusmawati,2023-05-31,+62-007-621-457,klien5327_lawyer-thank-mr@perum.desa.id,"Jl. BKR No. 1, Sukabumi, Aceh 25275",Wanita,Banda Aceh,1968-10-12,2615
10005328,Iriana Kurniawan,2023-08-20,+62-669-123-162,klien5328_part-often-check@ud.web.id,"Gg. Dr. Djunjunan No. 54, Palu, KS 16891",Laki-Laki,Jambi,1987-09-05,2097
10005329,"Tgk. Ega Wahyudin, S.T.",2026-06-18,+62 (0455) 411-,klien5329_him-produce@pd.net.id,"Jalan Sukajadi No. 46, Tual, KS 07845",Laki-Laki,Bogor,1988-06-28,93
10005330,Yulia Suryono,2026-12-06,0834483996,klien5330_successful-billion@cv.org,"Jalan Kapten Muslihat No. 219, Kupang, Papua 07543",Laki-Laki,Blitar,1975-12-11,7049
10005331,Irma Putra,2026-06-01,+62 (0377) 822 ,klien5331_foot-race-together@cv.edu,"Gg. Cihampelas No. 14, Sukabumi, BB 48811",Wanita,Palangkaraya,1968-11-15,8834
10005332,Sarah Agustina,2026-09-08,0870006031,klien5332_trial-understand@ud.ac.id,"Jl. Merdeka No. 0, Manado, Sulawesi Selatan 76507",Wanita,Padangpanjang,1977-11-26,6935
10005333,"Wardi Puspita, S.H.",2024-06-29,(0358) 157-6744,klien5333_seek-call-maintain@ud.go.id,"Gg. Gardujati No. 07, Kotamobagu, LA 79918",Wanita,Pangkalpinang,1984-08-16,3037
10005334,Lantar Kurniawan,2023-01-11,(0509) 934-9868,klien5334_fly-game-new-life@cv.id,"Gg. Suryakencana No. 5, Sabang, Papua Barat 70287",Laki-Laki,Palu,1973-05-20,9262
10005335,Dimaz Maryadi,2025-10-18,+62 (846) 089-9,klien5335_unit-month-certain@cv.org,"Jalan Lembong No. 338, Bau-Bau, NB 04845",Wanita,Mataram,1972-09-02,8999
10005336,Darman Irawan,2026-05-13,+62 (0479) 091-,klien5336_she-guess-stock@pt.id,"Jl. Otto Iskandardinata No. 56, Purwokerto, Jawa Barat 79392",Laki-Laki,Subulussalam,1981-10-05,5945
10005337,R.A. Clara Winarsih,2024-11-01,+62 (036) 050-0,klien5337_test-method@perum.mil,"Gang Stasiun Wonokromo No. 688, Padangpanjang, Sulawesi Tenggara 88904",Laki-Laki,Binjai,1972-10-12,8782
10005338,Titin Situmorang,2026-03-12,(085) 231 6244,klien5338_total-one-trade@pt.mil.id,"Gg. Jayawijaya No. 0, Serang, YO 24310",Wanita,Lhokseumawe,1969-10-07,1371
10005339,Jaka Ardianto,2024-11-07,(044) 594 0480,klien5339_force-well-ability@cv.my.id,"Gang Yos Sudarso No. 3, Padang Sidempuan, Jawa Barat 52016",Wanita,Kota Administrasi Jakarta Barat,1982-01-10,7038
10005340,"Tgk. Pia Megantara, M.M.",2024-08-31,0885070951,klien5340_trip-certain@pt.net,"Gg. Abdul Muis No. 933, Banjarbaru, RI 45673",Laki-Laki,Tegal,1991-03-17,9055
10005341,"Drs. Uchita Dabukke, S.Kom",2025-06-02,+62 (0239) 182-,klien5341_return-admit-name@pt.web.id,"Gang Cikapayang No. 408, Padang, KT 93284",Wanita,Tomohon,2000-05-09,4074
10005342,"dr. Hasim Yulianti, M.Ak",2026-08-18,+62 (0015) 107-,klien5342_evening-pm-southern@ud.gov,"Gang Gedebage Selatan No. 44, Malang, NT 72076",Laki-Laki,Tasikmalaya,1992-05-07,2045
10005343,Gasti Permata,2025-11-23,0851193498,klien5343_black-serve-base@cv.go.id,"Gg. Merdeka No. 220, Kupang, Sumatera Selatan 57301",Wanita,Medan,1969-10-30,5295
10005344,Kemba Wijaya,2024-11-06,+62 (685) 610-3,klien5344_computer-white@perum.mil.id,"Gg. Joyoboyo No. 515, Batu, ST 85887",Wanita,Padang,1971-03-04,9989
10005345,"Ira Lestari, S.Ked",2024-03-09,(097) 949 3986,klien5345_long-defense@perum.int,"Gg. Jend. Sudirman No. 0, Probolinggo, Gorontalo 62252",Wanita,Bengkulu,1993-07-31,2723
10005346,Maida Mansur,2026-01-19,+62 (566) 482 1,klien5346_two-value-in-skill@cv.int,"Gg. Dipenogoro No. 8, Tasikmalaya, MA 11591",Wanita,Pariaman,1981-08-20,9920
10005347,Zulaikha Laksita,2026-11-03,+62 (072) 691-8,klien5347_hair-woman-item@perum.int,"Jalan Veteran No. 33, Bukittinggi, Sumatera Barat 19285",Wanita,Blitar,1973-05-31,4115
10005348,Kacung Namaga,2025-11-17,+62-0811-576-96,klien5348_campaign-country@ud.mil,"Jalan Merdeka No. 62, Pematangsiantar, GO 61587",Laki-Laki,Sabang,1965-08-08,2659
10005349,Nabila Sihombing,2024-09-12,+62 (12) 002-39,klien5349_chair-suddenly@cv.edu,"Gang Cikutra Timur No. 4, Tebingtinggi, Kalimantan Timur 56211",Wanita,Cirebon,1979-05-01,7422
10005350,Drs. Cawuk Pradana,2023-10-25,+62 (58) 224 07,klien5350_give-continue-child@ud.desa.id,"Gg. Tubagus Ismail No. 77, Tarakan, KI 46741",Laki-Laki,Palopo,1971-04-16,6048
10005351,Hj. Salwa Purnawati,2023-02-20,+62-17-378-8706,klien5351_your-need-back@ud.mil,"Jl. Cikutra Timur No. 005, Gorontalo, Sulawesi Selatan 97859",Laki-Laki,Bitung,1973-12-18,9146
10005352,Ir. Ifa Farida,2026-03-06,0814331847,klien5352_artist-open-should@cv.mil,"Jl. Jakarta No. 6, Bima, SS 95163",Laki-Laki,Depok,1983-05-04,9635
10005353,"Drs. Gina Permata, M.M.",2026-09-04,+62 (185) 362 2,klien5353_child-discover@cv.go.id,"Gg. Rajawali Barat No. 74, Malang, Kepulauan Bangka Belitung 76842",Wanita,Samarinda,1983-03-27,3940
10005354,"drg. Icha Setiawan, M.Farm",2025-12-17,+62 (0303) 697 ,klien5354_no-scene-stock-set@perum.desa.id,"Gang Abdul Muis No. 4, Pagaralam, KT 16039",Wanita,Dumai,1977-08-16,4336
10005355,Jaga Simanjuntak,2024-01-04,(0996) 861-6103,klien5355_pass-save-expect@ud.my.id,"Gg. Wonoayu No. 6, Cimahi, Maluku Utara 03278",Wanita,Probolinggo,1996-01-23,2672
10005356,Cinthia Padmasari,2023-11-11,+62-05-397-9305,klien5356_analysis-order@pd.int,"Jalan Indragiri No. 506, Palopo, Sumatera Utara 99528",Laki-Laki,Tomohon,1984-12-26,46
10005357,"Dewi Hasanah, S.Sos",2023-07-19,+62-427-255-648,klien5357_part-tonight-i@cv.id,"Gang Cikutra Barat No. 503, Probolinggo, Riau 18674",Wanita,Denpasar,1970-11-17,8180
10005358,Galur Yulianti,2024-04-24,+62-74-961-8238,klien5358_receive-property@cv.id,"Gang Cihampelas No. 763, Gorontalo, SG 23441",Laki-Laki,Padang Sidempuan,1961-09-15,1216
10005359,KH. Mustofa Haryanti,2026-01-21,087 067 6016,klien5359_ask-international@pd.ac.id,"Jalan Yos Sudarso No. 6, Bau-Bau, SN 07972",Wanita,Cilegon,1995-07-19,3924
10005360,Dimaz Suwarno,2025-09-20,+62-074-051-991,klien5360_this-fast-human@ud.net,"Jl. Cempaka No. 48, Mojokerto, DKI Jakarta 47647",Wanita,Sibolga,2000-11-10,740
10005361,"Cut Nadine Wasita, S.E.",2023-10-04,+62-79-246-1418,klien5361_black-seek-doctor@perum.desa.id,"Gang Bangka Raya No. 0, Tarakan, JT 33421",Laki-Laki,Mataram,1971-10-24,9342
10005362,Sabar Nuraini,2024-07-27,(039) 259-6532,klien5362_plan-west-smile@perum.int,"Jalan Kebonjati No. 727, Bitung, Kepulauan Bangka Belitung 86853",Wanita,Palembang,2004-03-15,5081
10005363,Ani Setiawan,2024-11-07,+62 (448) 427 1,klien5363_most-mission-season@pd.gov,"Jl. Rajawali Timur No. 0, Depok, Nusa Tenggara Barat 10931",Wanita,Tarakan,1989-09-27,5456
10005364,Zizi Hardiansyah,2024-11-20,+62-092-446-153,klien5364_sit-happy-life@perum.int,"Gg. W.R. Supratman No. 408, Tangerang, Papua Barat 66900",Laki-Laki,Payakumbuh,2002-10-20,6930
10005365,"Jati Ramadan, M.Ak",2024-02-08,+62 (88) 636 75,klien5365_side-benefit-visit@ud.web.id,"Jalan Bangka Raya No. 85, Batu, Bengkulu 63714",Wanita,Gorontalo,1963-07-06,7126
10005366,Sutan Taswir Suartini,2023-03-23,(073) 859-7156,klien5366_always-gas-view@perum.int,"Gg. Rawamangun No. 023, Makassar, SU 69247",Laki-Laki,Cilegon,1965-03-28,4620
10005367,R. Ika Rahimah,2026-01-10,(0343) 146 1478,klien5367_fast-both-job-feel@pd.co.id,"Jalan R.E Martadinata No. 13, Pagaralam, RI 84691",Wanita,Cimahi,1976-01-06,9930
10005368,"Vanya Maulana, M.Pd",2023-06-17,+62 (55) 728-07,klien5368_administration-sell@ud.or.id,"Jl. Joyoboyo No. 698, Palangkaraya, KT 24744",Wanita,Manado,1966-07-30,8729
10005369,dr. Ridwan Kurniawan,2025-08-17,+62 (0520) 500-,klien5369_any-who-sound-board@perum.int,"Jl. Cikutra Barat No. 408, Pagaralam, Lampung 61089",Laki-Laki,Meulaboh,1988-10-22,3325
10005370,Pranata Lestari,2024-08-14,0868149743,klien5370_possible-sound-most@cv.desa.id,"Gang H.J Maemunah No. 04, Padang Sidempuan, JT 33955",Laki-Laki,Bukittinggi,1993-05-06,7990
10005371,Taufan Nainggolan,2025-03-10,+62 (030) 943-3,klien5371_remain-and-child@pd.edu,"Gang Ciumbuleuit No. 91, Tual, Lampung 93437",Laki-Laki,Serang,1962-05-10,9038
10005372,"drg. Septi Mansur, M.TI.",2026-03-09,+62 (931) 989 6,klien5372_whole-study-card@ud.com,"Jalan Gegerkalong Hilir No. 9, Jayapura, PB 75996",Wanita,Bontang,1971-01-05,2520
10005373,Heru Winarno,2026-12-28,+62-0275-878-42,klien5373_be-past-them@pd.biz.id,"Gang Moch. Toha No. 313, Surakarta, SU 02844",Wanita,Pematangsiantar,1992-03-11,8950
10005374,Zelda Firmansyah,2026-02-08,+62 (041) 163 3,klien5374_set-business-on@cv.my.id,"Gg. Tebet Barat Dalam No. 774, Lubuklinggau, Maluku Utara 09312",Laki-Laki,Payakumbuh,1991-12-04,6057
10005375,"R.A. Tiara Sihombing, S.Pt",2023-02-28,+62 (005) 512-4,klien5375_threat-condition@ud.co.id,"Gang M.T Haryono No. 9, Kota Administrasi Jakarta Utara, Sulawesi Selatan 60210",Laki-Laki,Padang Sidempuan,1970-03-12,9460
10005376,Galuh Wulandari,2026-02-08,0842143043,klien5376_boy-brother-article@ud.id,"Jl. K.H. Wahid Hasyim No. 60, Bandung, Kalimantan Barat 86091",Laki-Laki,Tasikmalaya,2005-11-05,2751
10005377,Hafshah Pradana,2024-12-21,(063) 942-2641,klien5377_writer-check-one@pd.biz.id,"Jl. Erlangga No. 8, Purwokerto, Sumatera Selatan 87773",Laki-Laki,Denpasar,1962-09-27,9625
10005378,"Ulya Hutagalung, M.M.",2025-08-15,+62-67-600-3252,klien5378_air-pull-collection@cv.mil,"Gg. Rajawali Timur No. 2, Cirebon, Banten 61375",Laki-Laki,Banjarmasin,1985-11-22,4481
10005379,Prasetyo Puspita,2024-12-17,+62-0285-182-85,klien5379_meeting-huge@pt.org,"Gg. Ciwastra No. 03, Malang, DKI Jakarta 68948",Laki-Laki,Gorontalo,1981-04-06,7330
10005380,Ami Yuniar,2023-10-17,081 526 0384,klien5380_threat-along@perum.net.id,"Gang Suniaraja No. 681, Semarang, NB 74973",Laki-Laki,Palopo,1983-08-21,1683
10005381,"Cut Anita Tampubolon, M.M.",2025-05-30,+62 (042) 452 7,klien5381_friend-realize@perum.mil,"Gang Laswi No. 7, Banjar, NB 45732",Laki-Laki,Bima,1985-10-25,1843
10005382,Ira Hidayanto,2025-03-17,+62 (12) 769 67,klien5382_sport-prove-series@cv.id,"Gang Gegerkalong Hilir No. 05, Sawahlunto, ST 31592",Wanita,Samarinda,1961-10-24,5383
10005383,"Darsirah Dongoran, S.E.",2025-01-17,+62-0972-979-03,klien5383_vote-tonight-heart@pt.ac.id,"Gg. Indragiri No. 068, Pontianak, BB 00792",Laki-Laki,Serang,1987-02-03,39
10005384,Drs. Kiandra Damanik,2025-01-03,(053) 581 9816,klien5384_each-benefit-quite@cv.net,"Gang Kapten Muslihat No. 804, Cilegon, SU 89988",Wanita,Tarakan,1975-02-04,4275
10005385,Hasim Lailasari,2023-06-13,+62 (961) 657-8,klien5385_beyond-authority@cv.mil,"Gg. K.H. Wahid Hasyim No. 9, Sibolga, Kepulauan Bangka Belitung 91052",Laki-Laki,Banda Aceh,1991-07-24,8620
10005386,Cemeti Sirait,2024-03-14,(051) 142 1067,klien5386_him-experience@pd.ac.id,"Jalan Moch. Ramdan No. 001, Pematangsiantar, Gorontalo 00518",Laki-Laki,Pontianak,1975-11-23,2673
10005387,Keisha Kuswandari,2023-12-11,+62 (0631) 954-,klien5387_entire-create@pd.go.id,"Gg. Tubagus Ismail No. 92, Langsa, NT 02480",Wanita,Banjar,1967-04-29,6882
10005388,Humaira Hasanah,2025-06-23,+62 (76) 759-95,klien5388_view-feeling@pd.mil.id,"Gang R.E Martadinata No. 679, Palangkaraya, BE 90385",Wanita,Kotamobagu,1988-09-04,4336
10005389,"Drs. Karsana Zulaika, S.Kom",2024-02-13,(0502) 694 4686,klien5389_wait-religious@cv.net,"Jalan Cihampelas No. 906, Padang, Sumatera Barat 72578",Wanita,Bogor,1970-10-29,6454
10005390,Gatra Novitasari,2024-11-30,0898521000,klien5390_capital-prove@perum.net.id,"Jl. Pacuan Kuda No. 35, Pangkalpinang, Banten 62766",Wanita,Bekasi,1967-09-26,5737
10005391,"Pia Samosir, S.Pd",2024-09-25,+62 (629) 277 4,klien5391_artist-whom-middle@pd.co.id,"Gang Cikutra Barat No. 52, Tangerang, Kalimantan Barat 86497",Wanita,Semarang,1998-05-18,8396
10005392,Nyana Melani,2024-12-04,+62-20-384-9961,klien5392_newspaper-step-whom@pd.ponpes.id,"Gg. Cihampelas No. 553, Bengkulu, AC 91466",Laki-Laki,Kendari,1985-01-16,2987
10005393,Latika Prasetya,2024-03-29,(059) 325 8724,klien5393_what-this-hope@cv.int,"Gg. Ahmad Dahlan No. 280, Pariaman, Kepulauan Bangka Belitung 63103",Laki-Laki,Kediri,1973-04-12,1297
10005394,Vero Dongoran,2023-08-29,(0000) 701-8400,klien5394_in-actually@ud.biz.id,"Jl. Wonoayu No. 59, Samarinda, KS 94985",Laki-Laki,Tegal,1987-04-25,465
10005395,Lidya Salahudin,2025-04-17,+62 (60) 418 15,klien5395_action-type-catch@perum.biz.id,"Jl. Kutai No. 755, Pangkalpinang, Kepulauan Riau 05943",Wanita,Singkawang,1980-04-12,3367
10005396,Usman Gunarto,2025-03-10,+62 (38) 721 56,klien5396_police-south-set@perum.sch.id,"Gang Suryakencana No. 067, Sorong, NT 32273",Laki-Laki,Palangkaraya,1975-11-21,8011
10005397,Zahra Sirait,2025-01-17,+62-533-023-178,klien5397_hotel-fill-note@pt.com,"Gang M.H Thamrin No. 02, Salatiga, Maluku Utara 14230",Laki-Laki,Batu,1974-02-24,6049
10005398,Utama Yolanda,2023-02-17,(0159) 974-1596,klien5398_break-option-fish@perum.gov,"Gg. Jend. Sudirman No. 0, Langsa, AC 75139",Wanita,Padang,2003-01-28,5417
10005399,"Azalea Nurdiyanti, S.Pt",2023-02-09,+62 (062) 365-2,klien5399_develop-money@pd.net,"Gg. Sadang Serang No. 4, Probolinggo, Aceh 71450",Laki-Laki,Bogor,1999-10-28,6926
10005400,"Paramita Mahendra, S.H.",2024-11-13,(0680) 897 6439,klien5400_opportunity-forget@pd.desa.id,"Gang Dipenogoro No. 6, Meulaboh, Sumatera Barat 36562",Wanita,Payakumbuh,1973-03-30,6627
10005401,"Gamblang Farida, S.T.",2024-05-03,+62 (16) 140 48,klien5401_reality-newspaper@pd.mil.id,"Jalan Surapati No. 244, Palembang, SR 55025",Wanita,Bandung,1978-01-25,4260
10005402,Jati Pratama,2023-11-22,+62-048-238-564,klien5402_fear-turn-compare@ud.my.id,"Jalan M.H Thamrin No. 02, Ternate, MA 53429",Wanita,Pangkalpinang,1971-11-22,4766
10005403,dr. Yulia Wijaya,2023-09-14,(0412) 169-9268,klien5403_understand-forget@pd.go.id,"Gang Sukajadi No. 836, Semarang, Nusa Tenggara Timur 61768",Laki-Laki,Mataram,1987-01-02,4592
10005404,"Baktiadi Prabowo, M.Pd",2025-08-10,+62 (0220) 975 ,klien5404_over-up-work@ud.net.id,"Gang Cikutra Barat No. 72, Meulaboh, Jambi 02835",Wanita,Pematangsiantar,1985-10-19,3455
10005405,"Kawaca Anggraini, S.Pt",2024-06-24,+62-0845-461-98,klien5405_building-hard@pd.ac.id,"Jl. Rungkut Industri No. 36, Mojokerto, Nusa Tenggara Timur 54607",Wanita,Pontianak,1970-08-21,566
10005406,Kezia Nuraini,2026-11-28,(0697) 676 5734,klien5406_suddenly-early@ud.net.id,"Gg. Pasteur No. 34, Tangerang, Maluku 55565",Wanita,Kota Administrasi Jakarta Barat,1991-12-05,8857
10005407,Rahmi Padmasari,2025-06-20,(082) 864-6486,klien5407_for-claim-other@perum.edu,"Jalan Rawamangun No. 79, Padang, ST 60302",Wanita,Sukabumi,1960-07-03,5014
10005408,"Heru Rahayu, S.E.I",2024-08-25,+62-0737-871-67,klien5408_mouth-raise@pt.id,"Gang Abdul Muis No. 36, Depok, DI Yogyakarta 80627",Wanita,Malang,2004-07-15,3874
10005409,H. Bancar Simbolon,2025-01-27,+62 (86) 854-90,klien5409_list-enter-thus-up@perum.or.id,"Gang H.J Maemunah No. 3, Denpasar, Kepulauan Riau 43905",Wanita,Balikpapan,2002-12-12,3772
10005410,Ilsa Mahendra,2023-01-02,(080) 887 5059,klien5410_thing-seat-word@perum.mil.id,"Jl. Cihampelas No. 077, Lubuklinggau, Sulawesi Utara 67264",Laki-Laki,Palangkaraya,1977-07-06,8893
10005411,Atmaja Yuniar,2025-04-30,+62 (044) 905 2,klien5411_show-voice-cell@ud.go.id,"Gg. Cempaka No. 19, Samarinda, Gorontalo 45384",Wanita,Kota Administrasi Jakarta Barat,1981-11-22,2587
10005412,Sutan Ridwan Putra,2026-04-14,(088) 398 8929,klien5412_garden-bed-low-old@perum.co.id,"Jl. Waringin No. 5, Bogor, Sumatera Barat 84622",Laki-Laki,Tanjungbalai,1994-05-14,2301
10005413,Ir. Salsabila Sitompul,2024-02-14,+62 (0538) 434 ,klien5413_marriage-ten-camera@ud.com,"Jalan M.T Haryono No. 517, Sawahlunto, Jawa Tengah 51739",Wanita,Banjarmasin,1979-05-01,4794
10005414,Diana Suartini,2023-10-04,+62-607-241-250,klien5414_level-current@cv.com,"Gang Astana Anyar No. 508, Pasuruan, Jawa Barat 21523",Laki-Laki,Medan,1972-02-24,7175
10005415,Cornelia Simanjuntak,2025-03-25,+62 (043) 197 5,klien5415_fight-type-last@ud.mil.id,"Gang Waringin No. 99, Semarang, Jawa Timur 63551",Wanita,Gorontalo,1990-04-03,3112
10005416,Jarwa Januar,2024-04-02,+62 (040) 157-8,klien5416_quite-for-team@pt.edu,"Gang Kebonjati No. 71, Kota Administrasi Jakarta Timur, Sumatera Barat 88268",Laki-Laki,Kotamobagu,1986-09-21,7721
10005417,Jayadi Tarihoran,2025-04-05,+62 (91) 540 28,klien5417_teach-until-put@ud.web.id,"Gang Cihampelas No. 7, Denpasar, SG 51659",Laki-Laki,Pagaralam,2005-11-27,7508
10005418,Eka Wastuti,2025-06-06,(0041) 217 9362,klien5418_believe-page-type@perum.ponpes.id,"Gang Gardujati No. 7, Kota Administrasi Jakarta Barat, Banten 27297",Wanita,Singkawang,2004-02-16,6496
10005419,Rahayu Maheswara,2025-08-30,+62 (0191) 547 ,klien5419_season-become-close@pd.edu,"Gg. Moch. Toha No. 412, Bandar Lampung, BB 95977",Wanita,Kota Administrasi Jakarta Timur,1994-10-03,521
10005420,Tgk. Jane Mandasari,2023-12-06,(048) 613 1289,klien5420_walk-through-chance@ud.ponpes.id,"Gang Stasiun Wonokromo No. 8, Gorontalo, YO 18473",Wanita,Semarang,1967-08-03,3981
10005421,"Among Hidayat, S.Pd",2025-05-09,(0188) 615 3791,klien5421_need-entire-cold@cv.com,"Jalan Jend. Sudirman No. 22, Kotamobagu, Lampung 59006",Wanita,Serang,1991-05-23,7042
10005422,KH. Opung Mansur,2024-06-14,0868072476,klien5422_entire-moment-fly@perum.ac.id,"Jl. Surapati No. 775, Bandung, Riau 65059",Laki-Laki,Tanjungpinang,1985-10-11,1845
10005423,"Humaira Suryatmi, S.H.",2026-05-14,(0359) 924 0580,klien5423_senior-their-radio@pd.desa.id,"Jalan Wonoayu No. 15, Pekanbaru, JB 46391",Laki-Laki,Tarakan,1975-08-01,8007
10005424,"T. Reksa Puspita, S.Gz",2024-03-15,+62 (740) 431 1,klien5424_born-charge-purpose@pt.go.id,"Gang Jend. Sudirman No. 21, Lhokseumawe, SN 66016",Laki-Laki,Manado,1995-02-06,2517
10005425,"H. Kambali Simanjuntak, M.Kom.",2024-06-29,+62 (0641) 011-,klien5425_employee-describe@perum.ponpes.id,"Jl. Jend. Sudirman No. 2, Pematangsiantar, PB 27335",Wanita,Blitar,1990-04-25,637
10005426,"Catur Kuswoyo, S.Pt",2023-08-25,+62 (041) 883-9,klien5426_item-join-anything@pd.my.id,"Jl. Pacuan Kuda No. 9, Sukabumi, KB 96579",Laki-Laki,Pariaman,1998-10-25,6184
10005427,Laras Suryono,2024-08-17,+62 (07) 023 40,klien5427_which-foreign@ud.com,"Gg. Jakarta No. 60, Pasuruan, JT 54736",Laki-Laki,Madiun,1996-07-17,7793
10005428,Dinda Situmorang,2026-09-27,+62 (753) 158 0,klien5428_such-without-second@pd.go.id,"Jalan Cempaka No. 850, Banda Aceh, JA 34858",Wanita,Tanjungpinang,1979-07-11,5343
10005429,Zizi Hariyah,2025-05-04,+62-620-010-901,klien5429_discussion-industry@pt.sch.id,"Gang Antapani Lama No. 075, Metro, Kalimantan Selatan 32660",Wanita,Pangkalpinang,1998-08-29,9715
10005430,Jaya Yuliarti,2025-06-26,+62-0531-896-21,klien5430_bed-eat-agent-to@cv.gov,"Jalan Stasiun Wonokromo No. 4, Palopo, Sulawesi Tengah 13608",Laki-Laki,Pekanbaru,1972-05-16,4170
