Penagihan_ID,NIK,LH_ID,Kasus_ID,Staf_ID,Tgl_Penagihan,Status_Penagihan,Tgl_Bayar,Biaya_Admin,Biaya_PendaftaranPgd,Biaya_SalinanPts,Biaya_Layanan_Hukum
704624,10003367,456,504624,62,2026-04-11,Sebagian,2026-05-24,75000,11820800,50000,12265000
704625,10007417,9042,504625,949,2026-02-03,Lunas,2026-03-18,20000,3446772,50000,32269000
704626,10003767,2125,504626,116,2026-10-19,Belum Lunas,,75000,4411801,50000,5476000
704627,10008699,8966,504627,818,2026-11-09,Belum Lunas,,20000,1139105,10000,30309000
704628,10009624,8168,504628,402,2026-12-22,Lunas,2027-02-02,75000,14428487,10000,66921000
704629,10002730,868,504629,719,2025-11-15,Lunas,2026-01-06,30000,12261644,20000,2562000
704630,10002462,2221,504630,456,2025-01-09,Belum Lunas,,75000,1536238,20000,13168000
704631,10000101,1862,504631,488,2026-06-01,Belum Lunas,,20000,5973457,20000,1635000
704632,10005181,3645,504632,231,2024-10-10,Lunas,2024-11-09,50000,3056094,50000,6791000
704633,10005076,8840,504633,783,2026-01-05,Lunas,2026-03-02,75000,12964040,20000,11557000
704634,10008946,6386,504634,1000,2023-10-16,Belum Lunas,,75000,12656563,10000,833000
704635,10009202,7013,504635,814,2024-02-20,Belum Lunas,,75000,9259482,100000,13412000
704636,10005065,1862,504636,662,2025-11-04,Lunas,2025-11-21,30000,14999959,50000,1635000
704637,10004503,6005,504637,933,2026-06-08,Lunas,2026-07-03,30000,10118517,100000,5753000
704638,10002604,2617,504638,219,2024-12-12,Lunas,2025-01-08,50000,14879606,50000,1774000
704639,10003863,3036,504639,756,2026-04-13,Lunas,2026-05-07,20000,10664472,100000,28646000
704640,10002488,1204,504640,338,2026-12-20,Belum Lunas,,20000,12550084,100000,6633000
704641,10001447,8490,504641,98,2026-11-24,Lunas,2026-12-24,75000,6162890,100000,38032000
704642,10000478,2686,504642,38,2026-04-25,Lunas,2026-05-30,30000,11898629,20000,5368000
704643,10009632,2244,504643,314,2026-09-20,Belum Lunas,,20000,4621961,10000,5532000
704644,10002206,2671,504644,146,2026-12-30,Lunas,2027-01-05,20000,11210989,50000,2203000
704645,10003779,8484,504645,152,2026-02-05,Lunas,2026-03-13,50000,14645699,10000,56555000
704646,10004814,2100,504646,491,2025-01-17,Lunas,2025-01-17,30000,12429298,100000,4386000
704647,10004805,1123,504647,328,2025-06-16,Lunas,2025-08-07,30000,1619201,20000,7542000
704648,10008011,5541,504648,48,2025-09-15,Lunas,2025-11-13,30000,843010,20000,55941000
704649,10001012,6411,504649,483,2026-09-10,Lunas,2026-10-20,75000,10555181,100000,39227000
704650,10009609,8523,504650,180,2026-11-20,Belum Lunas,,30000,13264172,20000,45205000
704651,10009358,3470,504651,749,2026-03-27,Lunas,2026-04-09,30000,5972616,50000,1075000
704652,10004171,2026,504652,902,2026-12-15,Lunas,2027-01-31,30000,14920380,10000,14086000
704653,10004601,6239,504653,860,2025-12-23,Belum Lunas,,20000,4833994,10000,10423000
704654,10004651,324,504654,126,2024-05-04,Lunas,2024-07-01,30000,1849599,50000,3741000
704655,10001634,5790,504655,959,2026-03-20,Lunas,2026-04-19,50000,3899756,100000,74099000
704656,10007406,5129,504656,910,2026-08-20,Lunas,2026-10-11,50000,14245051,50000,5034000
704657,10001191,1947,504657,988,2026-01-08,Lunas,2026-01-14,75000,4380284,10000,41289000
704658,10007479,3694,504658,485,2025-10-06,Lunas,2025-12-02,30000,11111754,50000,24725000
704659,10001578,8923,504659,434,2026-10-09,Belum Lunas,,75000,8536842,20000,6645000
704660,10008407,1159,504660,905,2025-12-14,Lunas,2026-01-29,30000,6636925,20000,1326000
704661,10009904,2185,504661,281,2025-11-18,Belum Lunas,,50000,242200,10000,71521000
704662,10004221,4095,504662,45,2025-06-24,Lunas,2025-08-09,50000,10506568,100000,7560000
704663,10001500,3315,504663,745,2026-06-16,Sebagian,2026-07-15,20000,8461977,10000,3808000
704664,10005631,2332,504664,585,2026-05-08,Belum Lunas,,20000,10383287,20000,27697000
704665,10001933,5746,504665,905,2025-12-19,Lunas,2026-01-13,75000,9779104,20000,15389000
704666,10006559,4971,504666,201,2026-06-24,Belum Lunas,,20000,12214847,50000,7897000
704667,10006511,7019,504667,123,2026-11-07,Lunas,2026-12-19,20000,1678110,100000,633000
704668,10003249,143,504668,515,2026-03-10,Lunas,2026-04-19,75000,1244620,100000,2850000
704669,10006526,6844,504669,828,2026-03-09,Lunas,2026-05-05,20000,10270745,50000,1195000
704670,10006746,6207,504670,865,2025-01-27,Sebagian,2025-02-19,75000,5578744,10000,7753000
704671,10009705,6146,504671,477,2026-03-26,Lunas,2026-05-09,30000,8588988,100000,1984000
704672,10000357,7199,504672,170,2023-04-02,Belum Lunas,,30000,7153455,20000,1727000
704673,10005375,9460,504673,62,2025-06-14,Sebagian,2025-08-05,30000,2138949,10000,47254000
704674,10000657,1795,504674,779,2025-01-24,Belum Lunas,,30000,2754143,100000,6449000
704675,10004523,4154,504675,409,2026-12-07,Lunas,2027-01-21,30000,7717486,20000,979000
704676,10004996,28,504676,932,2026-01-25,Belum Lunas,,20000,10160785,50000,849000
704677,10003023,8201,504677,545,2025-09-02,Belum Lunas,,50000,5819839,50000,13858000
704678,10001108,7569,504678,73,2026-03-06,Lunas,2026-05-03,50000,14796911,100000,2634000
704679,10009692,2105,504679,880,2026-08-19,Lunas,2026-10-03,30000,9402222,20000,63537000
704680,10009984,8917,504680,972,2024-05-27,Lunas,2024-06-13,75000,6169103,50000,6746000
704681,10008869,9845,504681,716,2026-07-21,Lunas,2026-09-13,30000,4473982,100000,43161000
704682,10003102,7627,504682,612,2024-06-03,Lunas,2024-06-30,75000,12710580,50000,11954000
704683,10001766,7347,504683,430,2023-09-01,Lunas,2023-09-24,20000,7525785,20000,8837000
704684,10002144,9171,504684,463,2026-12-11,Belum Lunas,,20000,6125315,50000,12591000
704685,10009379,5652,504685,133,2026-06-27,Lunas,2026-07-04,75000,4014747,50000,11094000
704686,10004579,7775,504686,263,2026-06-09,Lunas,2026-07-22,30000,1012790,50000,41173000
704687,10009814,4658,504687,843,2026-09-02,Lunas,2026-10-21,20000,3128913,100000,11225000
704688,10000231,7844,504688,383,2026-07-20,Sebagian,2026-08-15,30000,13203334,10000,820000
704689,10006936,8811,504689,365,2024-09-10,Lunas,2024-11-01,30000,11047297,100000,2352000
704690,10000911,5633,504690,586,2026-08-26,Lunas,2026-10-05,50000,10202645,10000,40024000
704691,10008887,7254,504691,437,2026-11-20,Belum Lunas,,75000,2577753,50000,1798000
704692,10003827,9354,504692,754,2026-12-25,Belum Lunas,,20000,1832663,20000,33996000
704693,10005451,29,504693,723,2026-10-09,Belum Lunas,,75000,6286443,20000,67726000
704694,10009870,6407,504694,437,2026-11-17,Lunas,2026-12-03,30000,12210666,100000,1394000
704695,10003266,2911,504695,831,2026-12-10,Lunas,2027-01-23,75000,8622275,100000,59486000
704696,10005643,4588,504696,478,2025-06-07,Lunas,2025-08-01,50000,3829456,50000,2778000
704697,10002715,3992,504697,530,2025-02-27,Lunas,2025-04-17,30000,2292446,100000,1732000
704698,10008670,6030,504698,899,2026-08-23,Lunas,2026-10-04,75000,7002484,10000,56382000
704699,10009624,8168,504699,571,2025-11-08,Lunas,2025-11-25,75000,3765707,50000,66921000
704700,10001771,7397,504700,769,2026-12-27,Belum Lunas,,50000,3253109,10000,1266000
704701,10004734,1653,504701,901,2026-09-17,Lunas,2026-10-06,50000,10665165,100000,36028000
704702,10004267,2162,504702,544,2025-08-01,Lunas,2025-09-19,20000,14896658,10000,6455000
704703,10001395,2920,504703,423,2026-03-22,Belum Lunas,,75000,7247234,10000,8997000
704704,10002307,8156,504704,777,2026-03-15,Lunas,2026-03-18,30000,6665622,100000,14850000
704705,10005744,8074,504705,807,2024-12-25,Lunas,2024-12-31,75000,8978539,50000,44090000
704706,10009087,9233,504706,315,2025-07-28,Belum Lunas,,20000,6934262,20000,4162000
704707,10002656,5797,504707,763,2025-11-06,Lunas,2025-12-16,75000,144220,10000,1921000
704708,10008584,5580,504708,308,2026-09-27,Lunas,2026-10-15,30000,7355508,20000,14922000
704709,10001809,7171,504709,933,2026-08-09,Lunas,2026-09-23,50000,3561426,100000,633000
704710,10000984,4445,504710,37,2026-07-26,Lunas,2026-08-01,75000,9802891,100000,3876000
704711,10001396,3298,504711,619,2026-05-25,Lunas,2026-06-19,20000,8473594,100000,24808000
704712,10004679,1884,504712,989,2024-11-03,Lunas,2024-12-04,50000,3106141,100000,10830000
704713,10000915,6622,504713,939,2026-03-05,Lunas,2026-04-26,30000,915442,20000,4934000
704714,10003583,7943,504714,506,2026-04-25,Lunas,2026-06-02,50000,5482536,100000,11666000
704715,10002066,2388,504715,943,2026-08-30,Lunas,2026-10-10,75000,2960649,100000,69345000
704716,10001030,4048,504716,393,2026-12-25,Lunas,2027-01-27,20000,12827697,10000,5138000
704717,10000126,3887,504717,374,2025-07-04,Belum Lunas,,20000,12559119,10000,21905000
704718,10004188,6667,504718,157,2025-08-07,Lunas,2025-08-13,30000,12086327,100000,73725000
704719,10004373,1063,504719,327,2026-11-28,Lunas,2026-12-27,30000,355240,100000,28708000
704720,10000688,1414,504720,396,2025-10-18,Lunas,2025-12-13,30000,1019757,20000,2681000
704721,10000205,240,504721,220,2026-09-30,Sebagian,2026-10-06,50000,11939029,100000,13105000
704722,10006909,4631,504722,753,2023-11-14,Lunas,2023-12-06,20000,8162323,20000,7795000
704723,10002080,5206,504723,88,2026-03-19,Lunas,2026-04-17,30000,6776407,10000,35582000
704724,10000500,5221,504724,808,2025-09-13,Sebagian,2025-09-25,50000,4422068,10000,58386000
704725,10004867,4975,504725,842,2023-11-10,Lunas,2023-11-29,20000,8174387,50000,48349000
704726,10002008,5097,504726,64,2026-02-19,Lunas,2026-03-19,30000,415706,100000,30881000
704727,10009787,4719,504727,791,2026-05-01,Belum Lunas,,20000,771011,20000,24192000
704728,10002841,140,504728,550,2025-03-31,Lunas,2025-05-05,50000,11947741,10000,1706000
704729,10001918,8492,504729,880,2025-03-12,Lunas,2025-03-30,75000,13816172,20000,70592000
704730,10001529,829,504730,793,2026-12-29,Lunas,2027-02-20,75000,8987338,100000,8611000
704731,10004070,4488,504731,281,2024-05-08,Lunas,2024-05-09,20000,12293299,50000,3538000
704732,10007757,4134,504732,395,2025-10-30,Lunas,2025-12-18,75000,592776,20000,6654000
704733,10002544,5377,504733,245,2026-11-28,Lunas,2026-12-19,75000,1730613,100000,33399000
704734,10005962,6177,504734,242,2026-10-18,Lunas,2026-11-06,20000,14918918,100000,1161000
704735,10008645,2614,504735,677,2025-10-06,Lunas,2025-11-17,75000,14175399,50000,7771000
704736,10007936,3741,504736,580,2026-08-15,Lunas,2026-09-19,75000,1273344,20000,6541000
704737,10008975,1000,504737,816,2026-06-15,Lunas,2026-07-01,75000,2901353,50000,13216000
704738,10000366,3354,504738,444,2024-03-20,Lunas,2024-03-31,20000,4043784,10000,7756000
704739,10004598,5516,504739,607,2026-09-04,Lunas,2026-09-29,75000,12361872,50000,9458000
704740,10001765,5842,504740,35,2026-01-30,Belum Lunas,,20000,13207827,50000,69223000
704741,10002567,4379,504741,522,2026-06-17,Belum Lunas,,75000,7962792,100000,7763000
704742,10004491,6399,504742,65,2023-10-24,Lunas,2023-12-21,30000,6310596,50000,8594000
704743,10001579,947,504743,138,2026-11-26,Sebagian,2026-12-28,20000,10676229,50000,14888000
704744,10007612,9833,504744,241,2026-10-17,Belum Lunas,,30000,14277164,50000,1796000
704745,10007997,7419,504745,670,2026-09-05,Sebagian,2026-10-30,75000,13277306,100000,6887000
704746,10005129,4156,504746,230,2026-06-29,Belum Lunas,,30000,10830113,20000,1852000
704747,10009853,240,504747,643,2026-10-05,Lunas,2026-11-08,75000,1557595,20000,13105000
704748,10004433,412,504748,850,2026-06-20,Lunas,2026-06-29,20000,9135971,10000,11807000
704749,10004020,6280,504749,546,2026-09-09,Lunas,2026-10-20,30000,12631458,50000,14343000
704750,10003064,29,504750,628,2025-10-04,Lunas,2025-11-11,75000,12646850,100000,67726000
704751,10006754,89,504751,284,2026-10-08,Sebagian,2026-11-11,50000,7694656,10000,10073000
704752,10008819,1873,504752,485,2026-09-05,Sebagian,2026-09-26,50000,4265850,50000,12493000
704753,10009493,7533,504753,102,2026-01-24,Lunas,2026-03-19,75000,14116309,50000,11435000
704754,10000426,5874,504754,120,2025-11-02,Lunas,2025-11-23,20000,12386895,100000,12696000
704755,10002390,6376,504755,95,2026-04-28,Belum Lunas,,50000,2388081,100000,16787000
704756,10001005,2369,504756,327,2025-04-24,Lunas,2025-05-16,20000,8189238,100000,2365000
704757,10005430,4170,504757,756,2026-02-20,Lunas,2026-03-26,20000,11631105,10000,22515000
704758,10002312,2767,504758,435,2023-09-24,Lunas,2023-10-23,75000,14188669,50000,14427000
704759,10008819,1873,504759,352,2025-07-30,Sebagian,2025-09-04,30000,8117298,50000,12493000
704760,10008113,190,504760,657,2026-10-18,Lunas,2026-12-07,50000,8696533,20000,16010000
704761,10003008,7870,504761,635,2026-05-31,Lunas,2026-07-25,75000,3088720,10000,2241000
704762,10001386,5538,504762,507,2026-12-05,Belum Lunas,,75000,6616929,50000,5881000
704763,10002008,5097,504763,889,2026-12-13,Lunas,2026-12-31,50000,5028450,20000,30881000
704764,10000401,9756,504764,151,2024-07-30,Lunas,2024-08-25,50000,7423710,100000,12470000
704765,10004529,9600,504765,375,2024-06-25,Lunas,2024-08-21,50000,4606848,10000,6184000
704766,10009975,5335,504766,235,2026-07-06,Belum Lunas,,30000,423421,50000,67089000
704767,10000618,3355,504767,875,2026-04-07,Lunas,2026-04-12,20000,5188552,100000,5926000
704768,10001481,6127,504768,57,2023-07-26,Lunas,2023-08-21,50000,1081302,100000,28828000
704769,10002753,2500,504769,118,2026-12-17,Lunas,2027-01-12,20000,4977475,50000,4878000
704770,10002022,1745,504770,74,2025-11-07,Lunas,2025-12-17,30000,14462093,20000,12143000
704771,10004043,2746,504771,775,2026-10-16,Belum Lunas,,50000,6807958,100000,1455000
704772,10002306,7682,504772,129,2026-11-22,Lunas,2027-01-15,30000,2228410,10000,9926000
704773,10007263,9929,504773,121,2025-10-15,Sebagian,2025-12-05,50000,10053863,50000,11269000
704774,10003867,7968,504774,136,2024-11-06,Lunas,2024-11-14,50000,14494144,100000,8148000
704775,10009517,9702,504775,364,2024-08-03,Lunas,2024-08-18,50000,13973551,10000,62803000
704776,10004392,8370,504776,861,2025-11-12,Lunas,2025-12-16,30000,4235184,100000,58314000
704777,10006824,6894,504777,184,2024-04-13,Belum Lunas,,50000,5900779,50000,22477000
704778,10001528,4392,504778,229,2026-11-16,Belum Lunas,,30000,6464577,100000,4592000
704779,10002873,9998,504779,959,2025-09-22,Sebagian,2025-10-28,75000,13630032,20000,1260000
704780,10000725,8512,504780,320,2024-07-10,Belum Lunas,,75000,1300174,20000,6228000
704781,10001461,9939,504781,973,2026-07-05,Lunas,2026-08-17,30000,1022938,100000,1629000
704782,10002732,4688,504782,619,2026-08-29,Lunas,2026-09-17,30000,6492673,50000,40412000
704783,10002410,4847,504783,269,2025-02-11,Lunas,2025-03-03,30000,6026836,50000,12109000
704784,10003048,2743,504784,72,2023-11-11,Lunas,2023-12-30,75000,14564415,20000,5904000
704785,10005410,8893,504785,484,2026-06-24,Sebagian,2026-06-25,30000,2488341,20000,21417000
704786,10007627,2095,504786,83,2025-08-08,Lunas,2025-08-22,50000,14803756,10000,26586000
704787,10004601,6239,504787,559,2026-12-09,Lunas,2027-01-20,20000,10578012,10000,10423000
704788,10004224,5515,504788,594,2025-12-19,Lunas,2026-01-15,30000,1672771,10000,9704000
704789,10005646,3816,504789,344,2026-09-18,Lunas,2026-10-24,50000,2984940,10000,1589000
704790,10006476,5190,504790,102,2024-01-22,Lunas,2024-03-03,30000,4331458,20000,8645000
704791,10003725,9592,504791,733,2025-08-09,Lunas,2025-10-04,50000,9852171,20000,3500000
704792,10004593,3609,504792,314,2026-12-24,Belum Lunas,,30000,515716,10000,33798000
704793,10000133,8118,504793,796,2025-03-10,Lunas,2025-04-07,50000,11733286,20000,2364000
704794,10002992,8524,504794,880,2025-12-13,Lunas,2026-01-30,30000,2745193,100000,1348000
704795,10004357,3978,504795,213,2023-12-20,Lunas,2024-01-24,50000,696947,100000,5142000
704796,10007956,9286,504796,51,2025-12-16,Lunas,2025-12-18,20000,6213554,10000,5085000
704797,10003293,8952,504797,490,2026-10-21,Lunas,2026-11-16,50000,14583539,10000,1707000
704798,10007606,747,504798,702,2026-09-05,Lunas,2026-10-28,30000,6323579,10000,6257000
704799,10005741,196,504799,35,2025-12-16,Lunas,2025-12-22,50000,9670457,100000,8323000
704800,10007726,1808,504800,739,2026-02-06,Lunas,2026-03-22,50000,7071921,50000,1468000
704801,10006883,8843,504801,513,2026-08-08,Belum Lunas,,75000,6662987,10000,34694000
704802,10005464,5560,504802,134,2026-09-24,Belum Lunas,,75000,12482649,100000,9352000
704803,10000266,9350,504803,900,2026-08-26,Lunas,2026-08-26,30000,12797941,50000,8855000
704804,10009676,629,504804,683,2026-01-23,Belum Lunas,,50000,2705900,50000,45678000
704805,10007473,1120,504805,131,2026-06-16,Lunas,2026-07-27,20000,10382363,50000,1118000
704806,10003207,7381,504806,811,2025-12-23,Sebagian,2026-02-07,30000,3450006,20000,9235000
704807,10005431,201,504807,106,2026-08-12,Lunas,2026-09-18,75000,8560285,20000,48283000
704808,10002145,7773,504808,648,2024-04-04,Lunas,2024-04-18,30000,3112680,100000,9926000
704809,10002012,7705,504809,758,2025-05-19,Lunas,2025-07-08,50000,5656947,10000,2746000
704810,10001503,5973,504810,808,2026-10-30,Lunas,2026-11-17,50000,3659261,50000,10998000
704811,10002498,5693,504811,101,2025-03-05,Lunas,2025-04-21,50000,992655,20000,13670000
704812,10008437,3481,504812,32,2026-12-28,Lunas,2027-01-27,75000,11298118,20000,5380000
704813,10006764,2106,504813,502,2026-10-05,Lunas,2026-11-24,50000,241516,10000,5463000
704814,10001852,9462,504814,689,2025-08-02,Sebagian,2025-08-27,20000,6969037,50000,10495000
704815,10003769,2771,504815,55,2026-11-01,Lunas,2026-12-26,75000,14396650,100000,1114000
704816,10001134,7350,504816,601,2026-11-07,Belum Lunas,,20000,11798926,50000,12924000
704817,10009472,2704,504817,141,2026-07-21,Lunas,2026-07-25,50000,6163406,20000,12814000
704818,10009256,1178,504818,518,2026-11-15,Lunas,2026-11-21,30000,12704496,10000,8655000
704819,10007670,3008,504819,670,2026-10-05,Lunas,2026-11-09,75000,5415735,20000,10624000
704820,10007089,3966,504820,511,2026-12-23,Lunas,2027-01-03,75000,6618669,100000,13644000
704821,10003792,3197,504821,215,2025-10-21,Belum Lunas,,50000,2621462,50000,4184000
704822,10003255,1476,504822,347,2026-10-31,Lunas,2026-12-11,20000,8178914,100000,44235000
704823,10004052,948,504823,552,2026-12-21,Lunas,2027-02-04,20000,7333592,20000,11174000
704824,10002054,8877,504824,435,2024-11-18,Lunas,2025-01-14,20000,9131966,20000,980000
704825,10004621,6938,504825,902,2026-12-03,Lunas,2027-01-19,30000,3755496,100000,1352000
704826,10005137,9453,504826,410,2026-12-28,Lunas,2027-01-01,30000,1232643,50000,4000000
704827,10009560,2896,504827,593,2026-10-09,Lunas,2026-10-09,75000,1331121,20000,6340000
704828,10006068,1929,504828,436,2025-07-05,Lunas,2025-07-25,75000,3739760,100000,54902000
704829,10007219,9126,504829,217,2026-11-27,Belum Lunas,,30000,609378,100000,10379000
704830,10008679,1953,504830,653,2025-03-04,Sebagian,2025-03-25,30000,4428024,20000,10121000
704831,10005765,7043,504831,600,2026-07-02,Lunas,2026-07-22,20000,14792119,100000,61354000
704832,10000639,1225,504832,587,2026-09-15,Lunas,2026-09-25,20000,9027804,100000,3818000
704833,10001715,6032,504833,726,2025-07-29,Lunas,2025-08-12,75000,12065148,100000,31584000
704834,10008846,5539,504834,326,2026-06-23,Lunas,2026-07-13,20000,2952836,20000,10823000
704835,10004703,3352,504835,893,2025-10-18,Lunas,2025-12-12,30000,8264514,20000,8838000
704836,10003383,6380,504836,281,2026-01-15,Lunas,2026-02-15,75000,13302128,50000,3637000
704837,10006403,1911,504837,271,2023-12-10,Lunas,2024-02-07,75000,5660230,50000,54908000
704838,10009552,5962,504838,37,2024-06-28,Sebagian,2024-07-12,30000,8964968,50000,68051000
704839,10008750,7217,504839,134,2026-10-02,Lunas,2026-11-09,30000,9632570,100000,58112000
704840,10007952,7896,504840,525,2026-12-26,Lunas,2027-02-06,50000,3421211,100000,6567000
